Volume,Liver_dice,Liver_jaccard,Liver_voe,Liver_rvd,Liver_assd,Liver_msd,Lesion_dice,Lesion_jaccard,Lesion_voe,Lesion_rvd,Lesion_assd,Lesion_msd,
0,0.9670730827694355,
0.9362454077218809,
0.06375459227811908,
-0.05048232892806101,
3.5015332508907613,
169.3107610122749,
0.0,
0.0,
1.0,
-1.0,
0,
0,
1,0.9490873873477497,
0.9031078092711075,
0.09689219072889255,
-0.07632336231284698,
2.567475792186895,
109.1790389662273,
0.0,
0.0,
1.0,
-1.0,
0,
0,
2,0.9505018625921595,
0.9056727484431822,
0.09432725155681776,
0.04526054547084488,
3.262217125493254,
111.1553360231489,
0.052061663199445246,
0.026726545813023715,
0.9732734541869763,
-0.5347037673909645,
48.480731118761405,
120.83859574302586,
3,0.7872692368385944,
0.6491706657018435,
0.35082933429815655,
0.2540742023535621,
12.003258398147013,
145.69084937113888,
0.8061131603998096,
0.675200641854601,
0.32479935814539895,
0.005819178826005658,
1.389926910488559,
75.11583333696532,
4,0.9409736096184722,
0.8885270642589694,
0.11147293574103057,
0.018740036521669137,
1.7156514844227404,
136.43287954480675,
0.7368398443732587,
0.5833304993757196,
0.41666950062428043,
-0.06562125330895882,
4.18985897763454,
85.68695325572621,
5,0.9496802270621728,
0.9041819944090383,
0.09581800559096165,
-0.024731082058921265,
2.148608130306161,
84.22739028668086,
0.5538795253899048,
0.3830106378510701,
0.61698936214893,
0.7372314780729359,
6.24048289069878,
65.3441369951958,
6,0.9640827540787411,
0.9306561483310049,
0.06934385166899515,
-0.04023847077677739,
6.682919830477678,
182.79075713733278,
0.45246713659744714,
0.2923796626861997,
0.7076203373138004,
-0.4669976635514019,
17.467697254578983,
96.60560827074363,
7,0.9257933326303975,
0.861839123469022,
0.13816087653097797,
-0.054632208292091304,
2.8368691926653375,
96.36530513378442,
0.013160380328694666,
0.006623775869172503,
0.9933762241308275,
-0.9877137348015235,
80.77367645175408,
219.2660918499905,
8,0.9550196472999738,
0.9139115820047606,
0.08608841799523936,
0.01343929774648258,
2.2709347619099822,
91.1885848550544,
0.5790608295290491,
0.407519788012549,
0.592480211987451,
-0.2963972347779846,
12.177970486825565,
150.09382382966507,
9,0.9689011109687574,
0.9396781640207931,
0.06032183597920693,
-0.024808737736846623,
2.016101002234362,
109.63219756726876,
0.0,
0.0,
1.0,
-1.0,
0,
0,
10,0.9645972355027389,
0.931615472333704,
0.06838452766629599,
-0.02025645407000425,
1.5886547306570047,
122.03541179423922,
0.0,
0.0,
1.0,
-1.0,
0,
0,
11,0.9445938699720586,
0.8950051009719368,
0.10499489902806325,
-0.07594072730762141,
5.0550611328794615,
73.20428145764748,
0.0,
0.0,
1.0,
79.66684266103485,
102.61647356816981,
147.83528656610054,
12,0.9120676092883959,
0.8383495307937499,
0.16165046920625015,
0.1085270277352743,
2.1456184981373188,
29.102687554011915,
0.8192951950771581,
0.6939034987078743,
0.30609650129212573,
